country,state,year,quarter,entity_type,district&pin,registered_users
india,telangana,2022,Q2,pincode,502032,231698
india,telangana,2022,Q2,pincode,506002,228268
india,telangana,2022,Q2,pincode,500013,226654
india,telangana,2022,Q3,district,hyderabad,4739891
india,telangana,2022,Q3,district,rangareddy,4105107
india,telangana,2022,Q3,district,medchal malkajgiri,3463208
india,telangana,2022,Q3,district,sangareddy,1106571
india,telangana,2022,Q3,district,warangal urban,881363
india,telangana,2022,Q3,district,nalgonda,758377
india,telangana,2022,Q3,district,khammam,721877
india,telangana,2022,Q3,district,nizamabad,697031
india,telangana,2022,Q3,district,karimnagar,656534
india,telangana,2022,Q3,district,bhadradri kothagudem,517431
india,telangana,2022,Q3,pincode,500072,523196
india,telangana,2022,Q3,pincode,505001,339255
india,telangana,2022,Q3,pincode,500018,338708
india,telangana,2022,Q3,pincode,500008,297749
india,telangana,2022,Q3,pincode,500055,285477
india,telangana,2022,Q3,pincode,500037,264160
india,telangana,2022,Q3,pincode,500039,257830
india,telangana,2022,Q3,pincode,502032,243213
india,telangana,2022,Q3,pincode,506002,239974
india,telangana,2022,Q3,pincode,500013,237793
india,telangana,2022,Q4,district,hyderabad,4962214
india,telangana,2022,Q4,district,rangareddy,4296707
india,telangana,2022,Q4,district,medchal malkajgiri,3628619
india,telangana,2022,Q4,district,sangareddy,1159594
india,telangana,2022,Q4,district,warangal urban,923715
india,telangana,2022,Q4,district,nalgonda,793688
india,telangana,2022,Q4,district,khammam,755705
india,telangana,2022,Q4,district,nizamabad,729287
india,telangana,2022,Q4,district,karimnagar,687385
india,telangana,2022,Q4,district,bhadradri kothagudem,542203
india,telangana,2022,Q4,pincode,500072,547282
india,telangana,2022,Q4,pincode,505001,355528
india,telangana,2022,Q4,pincode,500018,354983
india,telangana,2022,Q4,pincode,500008,311735
india,telangana,2022,Q4,pincode,500055,299618
india,telangana,2022,Q4,pincode,500037,277467
india,telangana,2022,Q4,pincode,500039,270128
india,telangana,2022,Q4,pincode,502032,254815
india,telangana,2022,Q4,pincode,506002,251886
india,telangana,2022,Q4,pincode,500013,249027
india,tripura,2018,Q1,district,west tripura,27242
india,tripura,2018,Q1,district,south tripura,5361
india,tripura,2018,Q1,district,sepahijala,4664
india,tripura,2018,Q1,district,gomati,4509
india,tripura,2018,Q1,district,north tripura,4432
india,tripura,2018,Q1,district,dhalai,3448
india,tripura,2018,Q1,district,khowai,3017
india,tripura,2018,Q1,district,unakoti,2484
india,tripura,2018,Q1,pincode,799001,5309
india,tripura,2018,Q1,pincode,799003,3658
india,tripura,2018,Q1,pincode,799006,2495
india,tripura,2018,Q1,pincode,799007,2179
india,tripura,2018,Q1,pincode,799002,2177
india,tripura,2018,Q1,pincode,799004,1852
india,tripura,2018,Q1,pincode,799114,1733
india,tripura,2018,Q1,pincode,799102,1720
india,tripura,2018,Q1,pincode,799155,1491
india,tripura,2018,Q1,pincode,799205,1320
india,tripura,2018,Q2,district,west tripura,40345
india,tripura,2018,Q2,district,south tripura,8068
india,tripura,2018,Q2,district,sepahijala,7217
india,tripura,2018,Q2,district,gomati,6973
india,tripura,2018,Q2,district,north tripura,6702
india,tripura,2018,Q2,district,dhalai,5549
india,tripura,2018,Q2,district,khowai,4674
india,tripura,2018,Q2,district,unakoti,3841
india,tripura,2018,Q2,pincode,799001,7739
india,tripura,2018,Q2,pincode,799003,5560
india,tripura,2018,Q2,pincode,799006,3607
india,tripura,2018,Q2,pincode,799002,3184
india,tripura,2018,Q2,pincode,799007,3184
india,tripura,2018,Q2,pincode,799004,2819
india,tripura,2018,Q2,pincode,799114,2609
india,tripura,2018,Q2,pincode,799102,2582
india,tripura,2018,Q2,pincode,799155,2382
india,tripura,2018,Q2,pincode,799205,2016
india,tripura,2018,Q3,district,west tripura,53531
india,tripura,2018,Q3,district,south tripura,12286
india,tripura,2018,Q3,district,sepahijala,10803
india,tripura,2018,Q3,district,gomati,10168
india,tripura,2018,Q3,district,north tripura,9771
india,tripura,2018,Q3,district,dhalai,8039
india,tripura,2018,Q3,district,khowai,6816
india,tripura,2018,Q3,district,unakoti,5460
india,tripura,2018,Q3,pincode,799001,10116
india,tripura,2018,Q3,pincode,799003,7364
india,tripura,2018,Q3,pincode,799006,4766
india,tripura,2018,Q3,pincode,799002,4214
india,tripura,2018,Q3,pincode,799007,4058
india,tripura,2018,Q3,pincode,799155,3959
india,tripura,2018,Q3,pincode,799004,3792
india,tripura,2018,Q3,pincode,799102,3730
india,tripura,2018,Q3,pincode,799114,3713
india,tripura,2018,Q3,pincode,799205,2889
india,tripura,2018,Q4,district,west tripura,67549
india,tripura,2018,Q4,district,south tripura,16426
india,tripura,2018,Q4,district,sepahijala,14973
india,tripura,2018,Q4,district,gomati,13542
india,tripura,2018,Q4,district,north tripura,13150
india,tripura,2018,Q4,district,dhalai,10877
india,tripura,2018,Q4,district,khowai,9488
india,tripura,2018,Q4,district,unakoti,7260
india,tripura,2018,Q4,pincode,799001,12625
india,tripura,2018,Q4,pincode,799003,9212
india,tripura,2018,Q4,pincode,799006,6036
india,tripura,2018,Q4,pincode,799002,5315
india,tripura,2018,Q4,pincode,799155,5088
india,tripura,2018,Q4,pincode,799007,5022
india,tripura,2018,Q4,pincode,799102,4865
india,tripura,2018,Q4,pincode,799114,4862
india,tripura,2018,Q4,pincode,799004,4839
india,tripura,2018,Q4,pincode,799205,3760
india,tripura,2019,Q1,district,west tripura,79732
india,tripura,2019,Q1,district,south tripura,19784
india,tripura,2019,Q1,district,sepahijala,18086
india,tripura,2019,Q1,district,gomati,16370
india,tripura,2019,Q1,district,north tripura,15986
india,tripura,2019,Q1,district,dhalai,13219
india,tripura,2019,Q1,district,khowai,11327
india,tripura,2019,Q1,district,unakoti,8750
india,tripura,2019,Q1,pincode,799001,14805
india,tripura,2019,Q1,pincode,799003,10956
india,tripura,2019,Q1,pincode,799006,7047
india,tripura,2019,Q1,pincode,799002,6123
india,tripura,2019,Q1,pincode,799155,5854
india,tripura,2019,Q1,pincode,799114,5790
india,tripura,2019,Q1,pincode,799102,5778
india,tripura,2019,Q1,pincode,799007,5767
india,tripura,2019,Q1,pincode,799004,5621
india,tripura,2019,Q1,pincode,799205,4515
india,tripura,2019,Q2,district,west tripura,93241
india,tripura,2019,Q2,district,south tripura,23743
india,tripura,2019,Q2,district,sepahijala,21673
india,tripura,2019,Q2,district,north tripura,19505
india,tripura,2019,Q2,district,gomati,19437
india,tripura,2019,Q2,district,dhalai,15893
india,tripura,2019,Q2,district,khowai,13523
india,tripura,2019,Q2,district,unakoti,10629
india,tripura,2019,Q2,pincode,799001,16798
india,tripura,2019,Q2,pincode,799003,13483
india,tripura,2019,Q2,pincode,799006,8140
india,tripura,2019,Q2,pincode,799002,7125
india,tripura,2019,Q2,pincode,799102,6905
india,tripura,2019,Q2,pincode,799114,6796
india,tripura,2019,Q2,pincode,799155,6631
india,tripura,2019,Q2,pincode,799004,6606
india,tripura,2019,Q2,pincode,799007,6544
india,tripura,2019,Q2,pincode,799205,5381
india,tripura,2019,Q3,district,west tripura,104949
india,tripura,2019,Q3,district,south tripura,26573
india,tripura,2019,Q3,district,sepahijala,24332
india,tripura,2019,Q3,district,north tripura,22522
india,tripura,2019,Q3,district,gomati,21722
india,tripura,2019,Q3,district,dhalai,18140
india,tripura,2019,Q3,district,khowai,15092
india,tripura,2019,Q3,district,unakoti,12126
india,tripura,2019,Q3,pincode,799001,18755
india,tripura,2019,Q3,pincode,799003,15422
india,tripura,2019,Q3,pincode,799006,9187
india,tripura,2019,Q3,pincode,799002,8029
india,tripura,2019,Q3,pincode,799102,7680
india,tripura,2019,Q3,pincode,799114,7570
india,tripura,2019,Q3,pincode,799004,7391
india,tripura,2019,Q3,pincode,799007,7245
india,tripura,2019,Q3,pincode,799155,7186
india,tripura,2019,Q3,pincode,799205,6016
india,tripura,2019,Q4,district,west tripura,114108
india,tripura,2019,Q4,district,south tripura,29753
india,tripura,2019,Q4,district,sepahijala,27322
india,tripura,2019,Q4,district,north tripura,25703
india,tripura,2019,Q4,district,gomati,24160
india,tripura,2019,Q4,district,dhalai,20609
india,tripura,2019,Q4,district,khowai,16819
india,tripura,2019,Q4,district,unakoti,13824
india,tripura,2019,Q4,pincode,799001,20197
india,tripura,2019,Q4,pincode,799003,16676
india,tripura,2019,Q4,pincode,799006,9937
india,tripura,2019,Q4,pincode,799002,8739
india,tripura,2019,Q4,pincode,799102,8512
india,tripura,2019,Q4,pincode,799114,8365
india,tripura,2019,Q4,pincode,799004,8090
india,tripura,2019,Q4,pincode,799155,8025
india,tripura,2019,Q4,pincode,799007,7836
india,tripura,2019,Q4,pincode,799205,6624
india,tripura,2020,Q1,district,west tripura,124538
india,tripura,2020,Q1,district,south tripura,32716
india,tripura,2020,Q1,district,sepahijala,30379
india,tripura,2020,Q1,district,north tripura,28648
india,tripura,2020,Q1,district,gomati,26688
india,tripura,2020,Q1,district,dhalai,22808
india,tripura,2020,Q1,district,khowai,18592
india,tripura,2020,Q1,district,unakoti,15593
india,tripura,2020,Q1,pincode,799001,21861
india,tripura,2020,Q1,pincode,799003,18173
india,tripura,2020,Q1,pincode,799006,10847
india,tripura,2020,Q1,pincode,799002,9526
india,tripura,2020,Q1,pincode,799102,9306
india,tripura,2020,Q1,pincode,799114,9131
india,tripura,2020,Q1,pincode,799004,8844
india,tripura,2020,Q1,pincode,799155,8712
india,tripura,2020,Q1,pincode,799007,8417
india,tripura,2020,Q1,pincode,799205,7325
india,tripura,2020,Q2,district,west tripura,137156
india,tripura,2020,Q2,district,south tripura,36522
india,tripura,2020,Q2,district,sepahijala,35017
india,tripura,2020,Q2,district,north tripura,32851
india,tripura,2020,Q2,district,gomati,30323
india,tripura,2020,Q2,district,dhalai,26043
india,tripura,2020,Q2,district,khowai,20922
india,tripura,2020,Q2,district,unakoti,17832
india,tripura,2020,Q2,pincode,799001,23830
india,tripura,2020,Q2,pincode,799003,19686
india,tripura,2020,Q2,pincode,799006,11961
india,tripura,2020,Q2,pincode,799102,10583
india,tripura,2020,Q2,pincode,799002,10419
india,tripura,2020,Q2,pincode,799114,10138
india,tripura,2020,Q2,pincode,799004,9850
india,tripura,2020,Q2,pincode,799155,9468
india,tripura,2020,Q2,pincode,799007,9103
india,tripura,2020,Q2,pincode,799205,8237
india,tripura,2020,Q3,district,west tripura,151432
india,tripura,2020,Q3,district,south tripura,40797
india,tripura,2020,Q3,district,sepahijala,39970
india,tripura,2020,Q3,district,north tripura,37284
india,tripura,2020,Q3,district,gomati,34073
india,tripura,2020,Q3,district,dhalai,29515
india,tripura,2020,Q3,district,khowai,23565
india,tripura,2020,Q3,district,unakoti,20095
india,tripura,2020,Q3,pincode,799001,26184
india,tripura,2020,Q3,pincode,799003,21525
india,tripura,2020,Q3,pincode,799006,13199
india,tripura,2020,Q3,pincode,799102,11961
india,tripura,2020,Q3,pincode,799002,11419
india,tripura,2020,Q3,pincode,799114,11221
india,tripura,2020,Q3,pincode,799004,10988
india,tripura,2020,Q3,pincode,799155,10417
india,tripura,2020,Q3,pincode,799007,9861
india,tripura,2020,Q3,pincode,799205,9264
india,tripura,2020,Q4,district,west tripura,163752
india,tripura,2020,Q4,district,south tripura,43899
india,tripura,2020,Q4,district,sepahijala,43722
india,tripura,2020,Q4,district,north tripura,40886
india,tripura,2020,Q4,district,gomati,37129
india,tripura,2020,Q4,district,dhalai,32210
india,tripura,2020,Q4,district,khowai,25507
india,tripura,2020,Q4,district,unakoti,22005
india,tripura,2020,Q4,pincode,799001,28351
india,tripura,2020,Q4,pincode,799003,23114
india,tripura,2020,Q4,pincode,799006,14333
india,tripura,2020,Q4,pincode,799102,12945
india,tripura,2020,Q4,pincode,799002,12369
india,tripura,2020,Q4,pincode,799114,12123
india,tripura,2020,Q4,pincode,799004,11861
india,tripura,2020,Q4,pincode,799155,11111
india,tripura,2020,Q4,pincode,799007,10586
india,tripura,2020,Q4,pincode,799205,9999
india,tripura,2021,Q1,district,west tripura,175841
india,tripura,2021,Q1,district,south tripura,47052
india,tripura,2021,Q1,district,sepahijala,46925
india,tripura,2021,Q1,district,north tripura,44051
india,tripura,2021,Q1,district,gomati,39920
india,tripura,2021,Q1,district,dhalai,34747
india,tripura,2021,Q1,district,khowai,27361
india,tripura,2021,Q1,district,unakoti,23739
india,tripura,2021,Q1,pincode,799001,30415
india,tripura,2021,Q1,pincode,799003,24761
india,tripura,2021,Q1,pincode,799006,15407
india,tripura,2021,Q1,pincode,799102,13875
india,tripura,2021,Q1,pincode,799002,13259
india,tripura,2021,Q1,pincode,799114,12991
india,tripura,2021,Q1,pincode,799004,12718
india,tripura,2021,Q1,pincode,799155,11835
india,tripura,2021,Q1,pincode,799007,11404
india,tripura,2021,Q1,pincode,799205,10728
india,tripura,2021,Q2,district,west tripura,188123
india,tripura,2021,Q2,district,sepahijala,50606
india,tripura,2021,Q2,district,south tripura,50556
india,tripura,2021,Q2,district,north tripura,47392
india,tripura,2021,Q2,district,gomati,42972
india,tripura,2021,Q2,district,dhalai,37460
india,tripura,2021,Q2,district,khowai,29432
india,tripura,2021,Q2,district,unakoti,25612
india,tripura,2021,Q2,pincode,799001,32443
india,tripura,2021,Q2,pincode,799003,26398
india,tripura,2021,Q2,pincode,799006,16480
india,tripura,2021,Q2,pincode,799102,14961
india,tripura,2021,Q2,pincode,799002,14184
india,tripura,2021,Q2,pincode,799114,13953
india,tripura,2021,Q2,pincode,799004,13618
india,tripura,2021,Q2,pincode,799155,12688
india,tripura,2021,Q2,pincode,799007,12171
india,tripura,2021,Q2,pincode,799205,11526
india,tripura,2021,Q3,district,west tripura,202122
india,tripura,2021,Q3,district,sepahijala,54797
india,tripura,2021,Q3,district,south tripura,54747
india,tripura,2021,Q3,district,north tripura,51321
india,tripura,2021,Q3,district,gomati,46535
india,tripura,2021,Q3,district,dhalai,40679
india,tripura,2021,Q3,district,khowai,31900
india,tripura,2021,Q3,district,unakoti,27828
india,tripura,2021,Q3,pincode,799001,34754
india,tripura,2021,Q3,pincode,799003,28328
india,tripura,2021,Q3,pincode,799006,17676
india,tripura,2021,Q3,pincode,799102,16110
india,tripura,2021,Q3,pincode,799002,15161
india,tripura,2021,Q3,pincode,799114,15042
india,tripura,2021,Q3,pincode,799004,14630
india,tripura,2021,Q3,pincode,799155,13681
india,tripura,2021,Q3,pincode,799007,13030
india,tripura,2021,Q3,pincode,799205,12462
india,tripura,2021,Q4,district,west tripura,215860
india,tripura,2021,Q4,district,sepahijala,58818
india,tripura,2021,Q4,district,south tripura,58777
india,tripura,2021,Q4,district,north tripura,55009
india,tripura,2021,Q4,district,gomati,49981
india,tripura,2021,Q4,district,dhalai,43705
india,tripura,2021,Q4,district,khowai,34253
india,tripura,2021,Q4,district,unakoti,29889
india,tripura,2021,Q4,pincode,799001,37053
india,tripura,2021,Q4,pincode,799003,30202
india,tripura,2021,Q4,pincode,799006,18860
india,tripura,2021,Q4,pincode,799102,17294
india,tripura,2021,Q4,pincode,799002,16156
india,tripura,2021,Q4,pincode,799114,16098
india,tripura,2021,Q4,pincode,799004,15668
india,tripura,2021,Q4,pincode,799155,14625
india,tripura,2021,Q4,pincode,799007,13875
india,tripura,2021,Q4,pincode,799205,13336
india,tripura,2022,Q1,district,west tripura,229161
india,tripura,2022,Q1,district,sepahijala,62906
india,tripura,2022,Q1,district,south tripura,62764
india,tripura,2022,Q1,district,north tripura,58694
india,tripura,2022,Q1,district,gomati,53356
india,tripura,2022,Q1,district,dhalai,46680
india,tripura,2022,Q1,district,khowai,36592
india,tripura,2022,Q1,district,unakoti,31971
india,tripura,2022,Q1,pincode,799001,39256
india,tripura,2022,Q1,pincode,799003,31986
india,tripura,2022,Q1,pincode,799006,20017
india,tripura,2022,Q1,pincode,799102,18503
india,tripura,2022,Q1,pincode,799002,17110
india,tripura,2022,Q1,pincode,799114,17110
india,tripura,2022,Q1,pincode,799004,16672
india,tripura,2022,Q1,pincode,799155,15580
india,tripura,2022,Q1,pincode,799007,14684
india,tripura,2022,Q1,pincode,799205,14236
india,tripura,2022,Q2,district,west tripura,242041
india,tripura,2022,Q2,district,sepahijala,66602
india,tripura,2022,Q2,district,south tripura,66478
india,tripura,2022,Q2,district,north tripura,62140
india,tripura,2022,Q2,district,gomati,56510
india,tripura,2022,Q2,district,dhalai,49424
india,tripura,2022,Q2,district,khowai,38683
india,tripura,2022,Q2,district,unakoti,33904
india,tripura,2022,Q2,pincode,799001,41385
india,tripura,2022,Q2,pincode,799003,33780
india,tripura,2022,Q2,pincode,799006,21113
india,tripura,2022,Q2,pincode,799102,19586
india,tripura,2022,Q2,pincode,799114,18129
india,tripura,2022,Q2,pincode,799002,18019
india,tripura,2022,Q2,pincode,799004,17628
india,tripura,2022,Q2,pincode,799155,16480
india,tripura,2022,Q2,pincode,799007,15483
india,tripura,2022,Q2,pincode,799205,14996
india,tripura,2022,Q3,district,west tripura,255161
india,tripura,2022,Q3,district,sepahijala,70255
india,tripura,2022,Q3,district,south tripura,70107
india,tripura,2022,Q3,district,north tripura,65452
india,tripura,2022,Q3,district,gomati,59506
india,tripura,2022,Q3,district,dhalai,52074
india,tripura,2022,Q3,district,khowai,40758
india,tripura,2022,Q3,district,unakoti,35830
india,tripura,2022,Q3,pincode,799001,43603
india,tripura,2022,Q3,pincode,799003,35586
india,tripura,2022,Q3,pincode,799006,22254
india,tripura,2022,Q3,pincode,799102,20683
india,tripura,2022,Q3,pincode,799114,19108
india,tripura,2022,Q3,pincode,799002,19010
india,tripura,2022,Q3,pincode,799004,18606
india,tripura,2022,Q3,pincode,799155,17384
india,tripura,2022,Q3,pincode,799007,16301
india,tripura,2022,Q3,pincode,799205,15835
india,tripura,2022,Q4,district,west tripura,267713
india,tripura,2022,Q4,district,sepahijala,73240
india,tripura,2022,Q4,district,south tripura,73117
india,tripura,2022,Q4,district,north tripura,68352
india,tripura,2022,Q4,district,gomati,62115
india,tripura,2022,Q4,district,dhalai,54280
india,tripura,2022,Q4,district,khowai,42490
india,tripura,2022,Q4,district,unakoti,37434
india,tripura,2022,Q4,pincode,799001,45881
india,tripura,2022,Q4,pincode,799003,37391
india,tripura,2022,Q4,pincode,799006,23420
india,tripura,2022,Q4,pincode,799102,21582
india,tripura,2022,Q4,pincode,799114,20070
india,tripura,2022,Q4,pincode,799002,19938
india,tripura,2022,Q4,pincode,799004,19534
india,tripura,2022,Q4,pincode,799155,18162
india,tripura,2022,Q4,pincode,799007,17130
india,tripura,2022,Q4,pincode,799205,16550
india,uttar-pradesh,2018,Q1,district,gautam buddha nagar,448768
india,uttar-pradesh,2018,Q1,district,lucknow,380070
india,uttar-pradesh,2018,Q1,district,ghaziabad,329683
india,uttar-pradesh,2018,Q1,district,prayagraj,220198
india,uttar-pradesh,2018,Q1,district,kanpur nagar,208389
india,uttar-pradesh,2018,Q1,district,varanasi,206788
india,uttar-pradesh,2018,Q1,district,agra,148387
india,uttar-pradesh,2018,Q1,district,gorakhpur,132769
india,uttar-pradesh,2018,Q1,district,meerut,123619
india,uttar-pradesh,2018,Q1,district,bareilly,112369
india,uttar-pradesh,2018,Q1,pincode,201301,114625
india,uttar-pradesh,2018,Q1,pincode,201307,56583
india,uttar-pradesh,2018,Q1,pincode,201009,54783
india,uttar-pradesh,2018,Q1,pincode,211002,51023
india,uttar-pradesh,2018,Q1,pincode,201318,49362
india,uttar-pradesh,2018,Q1,pincode,201308,42420
india,uttar-pradesh,2018,Q1,pincode,250001,41193
india,uttar-pradesh,2018,Q1,pincode,201014,38782
india,uttar-pradesh,2018,Q1,pincode,226010,38589
india,uttar-pradesh,2018,Q1,pincode,201304,37654
india,uttar-pradesh,2018,Q2,district,gautam buddha nagar,586350
india,uttar-pradesh,2018,Q2,district,lucknow,506261
india,uttar-pradesh,2018,Q2,district,ghaziabad,434115
india,uttar-pradesh,2018,Q2,district,prayagraj,297113
india,uttar-pradesh,2018,Q2,district,varanasi,288325
india,uttar-pradesh,2018,Q2,district,kanpur nagar,285101
india,uttar-pradesh,2018,Q2,district,agra,205298
india,uttar-pradesh,2018,Q2,district,gorakhpur,181126
india,uttar-pradesh,2018,Q2,district,meerut,167212
india,uttar-pradesh,2018,Q2,district,bareilly,152939
india,uttar-pradesh,2018,Q2,pincode,201301,151073
india,uttar-pradesh,2018,Q2,pincode,201307,72411
india,uttar-pradesh,2018,Q2,pincode,201009,71991
india,uttar-pradesh,2018,Q2,pincode,211002,68114
india,uttar-pradesh,2018,Q2,pincode,201318,63900
india,uttar-pradesh,2018,Q2,pincode,250001,54856
india,uttar-pradesh,2018,Q2,pincode,201308,53985
india,uttar-pradesh,2018,Q2,pincode,226010,51161
india,uttar-pradesh,2018,Q2,pincode,201014,50249
india,uttar-pradesh,2018,Q2,pincode,201304,49291
india,uttar-pradesh,2018,Q3,district,gautam buddha nagar,727480
india,uttar-pradesh,2018,Q3,district,lucknow,620328
india,uttar-pradesh,2018,Q3,district,ghaziabad,538532
india,uttar-pradesh,2018,Q3,district,prayagraj,363743
india,uttar-pradesh,2018,Q3,district,varanasi,352604
india,uttar-pradesh,2018,Q3,district,kanpur nagar,349250
india,uttar-pradesh,2018,Q3,district,agra,257453
india,uttar-pradesh,2018,Q3,district,gorakhpur,224409
india,uttar-pradesh,2018,Q3,district,meerut,205977
india,uttar-pradesh,2018,Q3,district,bareilly,187467
india,uttar-pradesh,2018,Q3,pincode,201301,188664
india,uttar-pradesh,2018,Q3,pincode,201307,89958
india,uttar-pradesh,2018,Q3,pincode,201009,88997
india,uttar-pradesh,2018,Q3,pincode,211002,81996
india,uttar-pradesh,2018,Q3,pincode,201318,77173
india,uttar-pradesh,2018,Q3,pincode,250001,66777
india,uttar-pradesh,2018,Q3,pincode,201308,66265
india,uttar-pradesh,2018,Q3,pincode,201014,63092
india,uttar-pradesh,2018,Q3,pincode,226010,62616
india,uttar-pradesh,2018,Q3,pincode,201304,61745
india,uttar-pradesh,2018,Q4,district,gautam buddha nagar,951342
india,uttar-pradesh,2018,Q4,district,lucknow,765152
india,uttar-pradesh,2018,Q4,district,ghaziabad,713372
india,uttar-pradesh,2018,Q4,district,prayagraj,451019
india,uttar-pradesh,2018,Q4,district,varanasi,447144
india,uttar-pradesh,2018,Q4,district,kanpur nagar,434315
india,uttar-pradesh,2018,Q4,district,agra,322749
india,uttar-pradesh,2018,Q4,district,gorakhpur,279761
india,uttar-pradesh,2018,Q4,district,meerut,258843
india,uttar-pradesh,2018,Q4,district,bareilly,233073
india,uttar-pradesh,2018,Q4,pincode,201301,250205
india,uttar-pradesh,2018,Q4,pincode,201009,118561
india,uttar-pradesh,2018,Q4,pincode,201307,115602
india,uttar-pradesh,2018,Q4,pincode,211002,99215
india,uttar-pradesh,2018,Q4,pincode,201318,98765
india,uttar-pradesh,2018,Q4,pincode,201102,83251
india,uttar-pradesh,2018,Q4,pincode,201308,83096
india,uttar-pradesh,2018,Q4,pincode,250001,82743
india,uttar-pradesh,2018,Q4,pincode,201014,81787
india,uttar-pradesh,2018,Q4,pincode,201304,81781
india,uttar-pradesh,2019,Q1,district,gautam buddha nagar,1143614
india,uttar-pradesh,2019,Q1,district,lucknow,896208
india,uttar-pradesh,2019,Q1,district,ghaziabad,859583
india,uttar-pradesh,2019,Q1,district,prayagraj,532230
india,uttar-pradesh,2019,Q1,district,varanasi,524667
india,uttar-pradesh,2019,Q1,district,kanpur nagar,511583
india,uttar-pradesh,2019,Q1,district,agra,392222
india,uttar-pradesh,2019,Q1,district,gorakhpur,336196
india,uttar-pradesh,2019,Q1,district,meerut,311930
india,uttar-pradesh,2019,Q1,district,bareilly,279714
india,uttar-pradesh,2019,Q1,pincode,201301,301260
india,uttar-pradesh,2019,Q1,pincode,201009,144046
india,uttar-pradesh,2019,Q1,pincode,201307,135947
india,uttar-pradesh,2019,Q1,pincode,201318,118300
india,uttar-pradesh,2019,Q1,pincode,211002,115266
india,uttar-pradesh,2019,Q1,pincode,201102,103700
india,uttar-pradesh,2019,Q1,pincode,201304,98500
india,uttar-pradesh,2019,Q1,pincode,250001,98424
india,uttar-pradesh,2019,Q1,pincode,201308,97239
india,uttar-pradesh,2019,Q1,pincode,201014,95743
india,uttar-pradesh,2019,Q2,district,gautam buddha nagar,1282816
india,uttar-pradesh,2019,Q2,district,lucknow,1011470
india,uttar-pradesh,2019,Q2,district,ghaziabad,975605
india,uttar-pradesh,2019,Q2,district,prayagraj,602739
india,uttar-pradesh,2019,Q2,district,kanpur nagar,585796
india,uttar-pradesh,2019,Q2,district,varanasi,583444
india,uttar-pradesh,2019,Q2,district,agra,461224
india,uttar-pradesh,2019,Q2,district,gorakhpur,387961
india,uttar-pradesh,2019,Q2,district,meerut,361091
india,uttar-pradesh,2019,Q2,district,bareilly,318597
india,uttar-pradesh,2019,Q2,pincode,201301,336709
india,uttar-pradesh,2019,Q2,pincode,201009,163175
india,uttar-pradesh,2019,Q2,pincode,201307,150570
india,uttar-pradesh,2019,Q2,pincode,201318,132350
india,uttar-pradesh,2019,Q2,pincode,211002,127093
india,uttar-pradesh,2019,Q2,pincode,201102,120848
india,uttar-pradesh,2019,Q2,pincode,250001,114100
india,uttar-pradesh,2019,Q2,pincode,201304,110497
india,uttar-pradesh,2019,Q2,pincode,201308,107652
india,uttar-pradesh,2019,Q2,pincode,201014,106204
india,uttar-pradesh,2019,Q3,district,gautam buddha nagar,1415905
india,uttar-pradesh,2019,Q3,district,lucknow,1124832
india,uttar-pradesh,2019,Q3,district,ghaziabad,1088568
india,uttar-pradesh,2019,Q3,district,prayagraj,667277
india,uttar-pradesh,2019,Q3,district,kanpur nagar,655175
india,uttar-pradesh,2019,Q3,district,varanasi,639586
india,uttar-pradesh,2019,Q3,district,agra,530228
india,uttar-pradesh,2019,Q3,district,gorakhpur,434172
india,uttar-pradesh,2019,Q3,district,meerut,408972
india,uttar-pradesh,2019,Q3,district,bareilly,356146
india,uttar-pradesh,2019,Q3,pincode,201301,369425
india,uttar-pradesh,2019,Q3,pincode,201009,181701
india,uttar-pradesh,2019,Q3,pincode,201307,164576
india,uttar-pradesh,2019,Q3,pincode,201318,145568
india,uttar-pradesh,2019,Q3,pincode,201102,139053
india,uttar-pradesh,2019,Q3,pincode,211002,138117
india,uttar-pradesh,2019,Q3,pincode,250001,129231
india,uttar-pradesh,2019,Q3,pincode,201304,121814
india,uttar-pradesh,2019,Q3,pincode,201308,117632
india,uttar-pradesh,2019,Q3,pincode,247001,116900
india,uttar-pradesh,2019,Q4,district,gautam buddha nagar,1537791
india,uttar-pradesh,2019,Q4,district,lucknow,1221681
india,uttar-pradesh,2019,Q4,district,ghaziabad,1189357
india,uttar-pradesh,2019,Q4,district,prayagraj,738307
india,uttar-pradesh,2019,Q4,district,kanpur nagar,718251
india,uttar-pradesh,2019,Q4,district,varanasi,706509
india,uttar-pradesh,2019,Q4,district,agra,593453
india,uttar-pradesh,2019,Q4,district,gorakhpur,483523
india,uttar-pradesh,2019,Q4,district,meerut,455353
india,uttar-pradesh,2019,Q4,district,bareilly,398897
india,uttar-pradesh,2019,Q4,pincode,201301,398548
india,uttar-pradesh,2019,Q4,pincode,201009,198846
india,uttar-pradesh,2019,Q4,pincode,201307,177022
india,uttar-pradesh,2019,Q4,pincode,201318,157783
india,uttar-pradesh,2019,Q4,pincode,201102,156516
india,uttar-pradesh,2019,Q4,pincode,211002,149208
india,uttar-pradesh,2019,Q4,pincode,250001,142373
india,uttar-pradesh,2019,Q4,pincode,201304,132136
india,uttar-pradesh,2019,Q4,pincode,247001,128979
india,uttar-pradesh,2019,Q4,pincode,201308,126492
india,uttar-pradesh,2020,Q1,district,gautam buddha nagar,1656331
india,uttar-pradesh,2020,Q1,district,lucknow,1329098
india,uttar-pradesh,2020,Q1,district,ghaziabad,1296464
