country,state,year,entity_type,quarter,district&pincode,transaction_count,total_amount
india,andhra-pradesh,2019,pincode,Q3,530001,2944756,6693257653
india,andhra-pradesh,2019,pincode,Q3,520001,1905190,4414503365
india,andhra-pradesh,2019,pincode,Q3,517501,1434209,2203932856
india,andhra-pradesh,2019,pincode,Q3,530016,1196020,1658162548
india,andhra-pradesh,2019,pincode,Q3,517507,1060513,1854927351
india,andhra-pradesh,2019,pincode,Q3,522001,1003916,2216532548
india,andhra-pradesh,2019,pincode,Q3,515001,868052,1667826831
india,andhra-pradesh,2019,pincode,Q3,530003,858005,970993081
india,andhra-pradesh,2019,pincode,Q3,530017,799271,911939243
india,andhra-pradesh,2019,pincode,Q3,530026,711726,1095056835
india,andhra-pradesh,2019,district,Q4,visakhapatnam,23594874,39133296330
india,andhra-pradesh,2019,district,Q4,krishna,11719402,23039786404
india,andhra-pradesh,2019,district,Q4,chittoor,11246986,19298476027
india,andhra-pradesh,2019,district,Q4,guntur,9761330,18565626418
india,andhra-pradesh,2019,district,Q4,east godavari,9285739,16816774065
india,andhra-pradesh,2019,district,Q4,kurnool,7001958,13233105728
india,andhra-pradesh,2019,district,Q4,anantapur,6764112,13887248889
india,andhra-pradesh,2019,district,Q4,spsr nellore,5877804,11786014089
india,andhra-pradesh,2019,district,Q4,prakasam,4865473,10604077824
india,andhra-pradesh,2019,district,Q4,ysr,4793157,10865073855
india,andhra-pradesh,2019,pincode,Q4,530001,4185063,9160387223
india,andhra-pradesh,2019,pincode,Q4,520001,2544877,5933007156
india,andhra-pradesh,2019,pincode,Q4,517501,1920211,3073084029
india,andhra-pradesh,2019,pincode,Q4,530016,1591033,2295184224
india,andhra-pradesh,2019,pincode,Q4,530026,1438154,2509394595
india,andhra-pradesh,2019,pincode,Q4,517507,1406768,2478459132
india,andhra-pradesh,2019,pincode,Q4,522001,1324202,2927313967
india,andhra-pradesh,2019,pincode,Q4,515001,1202983,2376869516
india,andhra-pradesh,2019,pincode,Q4,530003,1131832,1339103327
india,andhra-pradesh,2019,pincode,Q4,530017,1084796,1266927471
india,andhra-pradesh,2020,district,Q1,visakhapatnam,27115031,48809747614
india,andhra-pradesh,2020,district,Q1,chittoor,13257740,23441848567
india,andhra-pradesh,2020,district,Q1,krishna,12175289,24481702770
india,andhra-pradesh,2020,district,Q1,guntur,11493331,22992734620
india,andhra-pradesh,2020,district,Q1,east godavari,11346242,21854701379
india,andhra-pradesh,2020,district,Q1,anantapur,8466129,17864325752
india,andhra-pradesh,2020,district,Q1,kurnool,8246869,17022710311
india,andhra-pradesh,2020,district,Q1,spsr nellore,7430247,15387829694
india,andhra-pradesh,2020,district,Q1,prakasam,6318396,14169104764
india,andhra-pradesh,2020,district,Q1,ysr,6031255,14059924636
india,andhra-pradesh,2020,pincode,Q1,530026,6695271,15258657486
india,andhra-pradesh,2020,pincode,Q1,517501,2196548,3731404465
india,andhra-pradesh,2020,pincode,Q1,530016,1661816,2593325339
india,andhra-pradesh,2020,pincode,Q1,517507,1554974,2719620696
india,andhra-pradesh,2020,pincode,Q1,515001,1346804,2696427930
india,andhra-pradesh,2020,pincode,Q1,530003,1159480,1519955258
india,andhra-pradesh,2020,pincode,Q1,524002,1125194,2653339803
india,andhra-pradesh,2020,pincode,Q1,530017,1104748,1412381495
india,andhra-pradesh,2020,pincode,Q1,520010,1098395,2059547223
india,andhra-pradesh,2020,pincode,Q1,522001,1058410,2575723775
india,andhra-pradesh,2020,district,Q2,visakhapatnam,25300401,48293889917
india,andhra-pradesh,2020,district,Q2,chittoor,14848197,27361300300
india,andhra-pradesh,2020,district,Q2,east godavari,13130334,26319906327
india,andhra-pradesh,2020,district,Q2,krishna,12313709,26964149095
india,andhra-pradesh,2020,district,Q2,guntur,12308707,27463593607
india,andhra-pradesh,2020,district,Q2,anantapur,10473739,22094006659
india,andhra-pradesh,2020,district,Q2,kurnool,9821381,22419372061
india,andhra-pradesh,2020,district,Q2,spsr nellore,9454274,20665376460
india,andhra-pradesh,2020,district,Q2,prakasam,8844580,19846026726
india,andhra-pradesh,2020,district,Q2,ysr,8033609,19597207268
india,andhra-pradesh,2020,pincode,Q2,530026,4994637,12817902607
india,andhra-pradesh,2020,pincode,Q2,517501,1708935,3203679955
india,andhra-pradesh,2020,pincode,Q2,517507,1575118,2854711069
india,andhra-pradesh,2020,pincode,Q2,524002,1553283,3993963025
india,andhra-pradesh,2020,pincode,Q2,530016,1067022,1893629834
india,andhra-pradesh,2020,pincode,Q2,516001,1066066,2616099329
india,andhra-pradesh,2020,pincode,Q2,515001,1026587,2447755903
india,andhra-pradesh,2020,pincode,Q2,518002,979822,2015820866
india,andhra-pradesh,2020,pincode,Q2,522001,963666,2678051229
india,andhra-pradesh,2020,pincode,Q2,520002,956641,2767045048
india,andhra-pradesh,2020,district,Q3,visakhapatnam,34421299,67628440368
india,andhra-pradesh,2020,district,Q3,chittoor,20501863,42811566246
india,andhra-pradesh,2020,district,Q3,krishna,19110457,44788458672
india,andhra-pradesh,2020,district,Q3,east godavari,17972431,39300043804
india,andhra-pradesh,2020,district,Q3,guntur,17601395,42531195809
india,andhra-pradesh,2020,district,Q3,spsr nellore,16468209,39128324534
india,andhra-pradesh,2020,district,Q3,anantapur,14447683,34102037972
india,andhra-pradesh,2020,district,Q3,kurnool,13243292,32529351107
india,andhra-pradesh,2020,district,Q3,prakasam,12266310,31221704852
india,andhra-pradesh,2020,district,Q3,ysr,11934653,32037007334
india,andhra-pradesh,2020,pincode,Q3,524002,5194663,13718743729
india,andhra-pradesh,2020,pincode,Q3,530026,4159532,10383207817
india,andhra-pradesh,2020,pincode,Q3,517501,2735691,5544720473
india,andhra-pradesh,2020,pincode,Q3,516001,2534360,6637577271
india,andhra-pradesh,2020,pincode,Q3,517507,2306174,4594510974
india,andhra-pradesh,2020,pincode,Q3,520002,2238996,6543183825
india,andhra-pradesh,2020,pincode,Q3,530016,1921871,3560898943
india,andhra-pradesh,2020,pincode,Q3,515001,1669413,4116758527
india,andhra-pradesh,2020,pincode,Q3,522001,1625687,4701116488
india,andhra-pradesh,2020,pincode,Q3,518002,1514873,3352462441
india,andhra-pradesh,2020,district,Q4,visakhapatnam,46551467,91879823025
india,andhra-pradesh,2020,district,Q4,chittoor,29590411,61505711149
india,andhra-pradesh,2020,district,Q4,krishna,27981050,64461504667
india,andhra-pradesh,2020,district,Q4,guntur,26136538,60641872021
india,andhra-pradesh,2020,district,Q4,east godavari,25989490,58732615663
india,andhra-pradesh,2020,district,Q4,anantapur,20996384,49732610814
india,andhra-pradesh,2020,district,Q4,spsr nellore,20934374,49115443663
india,andhra-pradesh,2020,district,Q4,kurnool,18737323,44718203115
india,andhra-pradesh,2020,district,Q4,prakasam,16176867,41852443493
india,andhra-pradesh,2020,district,Q4,ysr,15676878,42572974713
india,andhra-pradesh,2020,pincode,Q4,524002,5029692,12810644736
india,andhra-pradesh,2020,pincode,Q4,530026,4235146,9849636860
india,andhra-pradesh,2020,pincode,Q4,517501,4125544,7866883789
india,andhra-pradesh,2020,pincode,Q4,517507,3420778,6749696775
india,andhra-pradesh,2020,pincode,Q4,516001,3119905,8005247952
india,andhra-pradesh,2020,pincode,Q4,530016,2981818,5591062751
india,andhra-pradesh,2020,pincode,Q4,515001,2821800,6442101736
india,andhra-pradesh,2020,pincode,Q4,518002,2219953,4809927717
india,andhra-pradesh,2020,pincode,Q4,520010,2170458,4679865894
india,andhra-pradesh,2020,pincode,Q4,530017,2027751,3252434512
india,andhra-pradesh,2021,district,Q1,visakhapatnam,48248923,95308386037
india,andhra-pradesh,2021,district,Q1,krishna,29717175,69715406644
india,andhra-pradesh,2021,district,Q1,chittoor,29342609,60947491846
india,andhra-pradesh,2021,district,Q1,guntur,27445045,64207987853
india,andhra-pradesh,2021,district,Q1,east godavari,26190701,60027984987
india,andhra-pradesh,2021,district,Q1,spsr nellore,22541428,52210333201
india,andhra-pradesh,2021,district,Q1,anantapur,20102957,48353870395
india,andhra-pradesh,2021,district,Q1,kurnool,17918524,44941629659
india,andhra-pradesh,2021,district,Q1,west godavari,16015685,42124030669
india,andhra-pradesh,2021,district,Q1,ysr,15374473,42570919448
india,andhra-pradesh,2021,pincode,Q1,524002,7269657,16698428355
india,andhra-pradesh,2021,pincode,Q1,530026,5875319,13567044097
india,andhra-pradesh,2021,pincode,Q1,517501,4354325,8224302893
india,andhra-pradesh,2021,pincode,Q1,520002,3591058,9183853695
india,andhra-pradesh,2021,pincode,Q1,517507,3378549,6593121540
india,andhra-pradesh,2021,pincode,Q1,530016,3144495,5679150412
india,andhra-pradesh,2021,pincode,Q1,516001,2941623,7434205012
india,andhra-pradesh,2021,pincode,Q1,515001,2815993,6225481722
india,andhra-pradesh,2021,pincode,Q1,522001,2584588,6753205746
india,andhra-pradesh,2021,pincode,Q1,520010,2291676,4716738889
india,andhra-pradesh,2021,district,Q2,visakhapatnam,54390299,114439012713
india,andhra-pradesh,2021,district,Q2,krishna,36370960,90021923049
india,andhra-pradesh,2021,district,Q2,chittoor,34344902,73654690122
india,andhra-pradesh,2021,district,Q2,guntur,32968819,82356914463
india,andhra-pradesh,2021,district,Q2,east godavari,31717908,74604325863
india,andhra-pradesh,2021,district,Q2,spsr nellore,30290406,72283071757
india,andhra-pradesh,2021,district,Q2,anantapur,25123346,60987487571
india,andhra-pradesh,2021,district,Q2,kurnool,21972396,56659287474
india,andhra-pradesh,2021,district,Q2,west godavari,20950964,57233116236
india,andhra-pradesh,2021,district,Q2,prakasam,19944047,54535328043
india,andhra-pradesh,2021,pincode,Q2,524002,11023032,25519404146
india,andhra-pradesh,2021,pincode,Q2,530026,7850540,19042845773
india,andhra-pradesh,2021,pincode,Q2,520002,5441708,14948864290
india,andhra-pradesh,2021,pincode,Q2,517501,4614209,9215678010
india,andhra-pradesh,2021,pincode,Q2,517507,3834825,7940105016
india,andhra-pradesh,2021,pincode,Q2,522001,3427039,9832657321
india,andhra-pradesh,2021,pincode,Q2,515001,3052771,7213837063
india,andhra-pradesh,2021,pincode,Q2,530016,2892664,5705916880
india,andhra-pradesh,2021,pincode,Q2,516001,2613562,7256266063
india,andhra-pradesh,2021,pincode,Q2,518002,2553688,5906664130
india,andhra-pradesh,2021,district,Q3,visakhapatnam,69220981,136945652159
india,andhra-pradesh,2021,district,Q3,krishna,44828275,104417897558
india,andhra-pradesh,2021,district,Q3,chittoor,42628568,89371931753
india,andhra-pradesh,2021,district,Q3,guntur,41675093,96525353090
india,andhra-pradesh,2021,district,Q3,east godavari,39572714,89380370072
india,andhra-pradesh,2021,district,Q3,spsr nellore,34411958,77839676988
india,andhra-pradesh,2021,district,Q3,anantapur,30366444,70291248155
india,andhra-pradesh,2021,district,Q3,kurnool,26377809,62527453761
india,andhra-pradesh,2021,district,Q3,west godavari,26245039,66647238455
india,andhra-pradesh,2021,district,Q3,prakasam,24116580,63367713446
india,andhra-pradesh,2021,pincode,Q3,524002,10701326,23300508690
india,andhra-pradesh,2021,pincode,Q3,530026,9780096,22841763578
india,andhra-pradesh,2021,pincode,Q3,517501,5982442,11419848822
india,andhra-pradesh,2021,pincode,Q3,520002,5320101,14633600592
india,andhra-pradesh,2021,pincode,Q3,517507,4866065,9768221617
india,andhra-pradesh,2021,pincode,Q3,522001,4242875,11355623168
india,andhra-pradesh,2021,pincode,Q3,530016,4177023,7797927714
india,andhra-pradesh,2021,pincode,Q3,515001,4040160,8752025049
india,andhra-pradesh,2021,pincode,Q3,516001,3370675,8720115499
india,andhra-pradesh,2021,pincode,Q3,520010,3206301,6832329071
india,andhra-pradesh,2021,district,Q4,visakhapatnam,82711538,159530099772
india,andhra-pradesh,2021,district,Q4,krishna,55489829,125015323207
india,andhra-pradesh,2021,district,Q4,chittoor,51119640,103985734663
india,andhra-pradesh,2021,district,Q4,guntur,50919286,115553993673
india,andhra-pradesh,2021,district,Q4,east godavari,48992531,106725597026
india,andhra-pradesh,2021,district,Q4,spsr nellore,41921081,92256405076
india,andhra-pradesh,2021,district,Q4,anantapur,36129136,81239787006
india,andhra-pradesh,2021,district,Q4,west godavari,33235175,81292461575
india,andhra-pradesh,2021,district,Q4,kurnool,31782248,73968947669
india,andhra-pradesh,2021,district,Q4,prakasam,27858275,71323060008
india,andhra-pradesh,2021,pincode,Q4,524002,14158439,30358274591
india,andhra-pradesh,2021,pincode,Q4,530026,10216678,24428085477
india,andhra-pradesh,2021,pincode,Q4,517501,7246667,13514835187
india,andhra-pradesh,2021,pincode,Q4,517507,5790910,11415016234
india,andhra-pradesh,2021,pincode,Q4,520002,5716025,15397268124
india,andhra-pradesh,2021,pincode,Q4,530016,5252680,9484946022
india,andhra-pradesh,2021,pincode,Q4,522001,4989759,13298088500
india,andhra-pradesh,2021,pincode,Q4,515001,4892740,10235401678
india,andhra-pradesh,2021,pincode,Q4,520010,4198904,8551737728
india,andhra-pradesh,2021,pincode,Q4,516001,4058071,10324818012
india,andhra-pradesh,2022,district,Q1,visakhapatnam,88233362,170120350591
india,andhra-pradesh,2022,district,Q1,krishna,61826199,139690081529
india,andhra-pradesh,2022,district,Q1,chittoor,58561024,117900595508
india,andhra-pradesh,2022,district,Q1,guntur,57226996,129673727687
india,andhra-pradesh,2022,district,Q1,east godavari,54738830,121067103712
india,andhra-pradesh,2022,district,Q1,spsr nellore,47645702,104895571602
india,andhra-pradesh,2022,district,Q1,anantapur,40613148,90197023268
india,andhra-pradesh,2022,district,Q1,west godavari,37271259,92397939903
india,andhra-pradesh,2022,district,Q1,kurnool,35093633,81568420500
india,andhra-pradesh,2022,district,Q1,prakasam,31340975,79494373254
india,andhra-pradesh,2022,pincode,Q1,524002,16133298,35123754551
india,andhra-pradesh,2022,pincode,Q1,530026,10293117,25355928765
india,andhra-pradesh,2022,pincode,Q1,517501,8062447,14807178133
india,andhra-pradesh,2022,pincode,Q1,517507,6660899,12913687866
india,andhra-pradesh,2022,pincode,Q1,520002,6254668,16297042494
india,andhra-pradesh,2022,pincode,Q1,522001,5691035,15226428277
india,andhra-pradesh,2022,pincode,Q1,515001,5585462,11393585212
india,andhra-pradesh,2022,pincode,Q1,530016,5554647,9991176892
india,andhra-pradesh,2022,pincode,Q1,516001,4513789,11365056779
india,andhra-pradesh,2022,pincode,Q1,520010,4492155,9108501441
india,andhra-pradesh,2022,district,Q2,visakhapatnam,101387402,193242841582
india,andhra-pradesh,2022,district,Q2,krishna,73525814,163997729295
india,andhra-pradesh,2022,district,Q2,chittoor,67507661,136435445124
india,andhra-pradesh,2022,district,Q2,guntur,66315749,147098141568
india,andhra-pradesh,2022,district,Q2,east godavari,62072845,135531452997
india,andhra-pradesh,2022,district,Q2,spsr nellore,54838708,121941082043
india,andhra-pradesh,2022,district,Q2,anantapur,46099366,102138758015
india,andhra-pradesh,2022,district,Q2,west godavari,44409239,107973244960
india,andhra-pradesh,2022,district,Q2,kurnool,40165692,92409350855
india,andhra-pradesh,2022,district,Q2,prakasam,36163507,90435082545
india,andhra-pradesh,2022,pincode,Q2,524002,18822839,40556750377
india,andhra-pradesh,2022,pincode,Q2,530026,12256092,29600523030
india,andhra-pradesh,2022,pincode,Q2,517501,9320394,17071503296
india,andhra-pradesh,2022,pincode,Q2,517507,7667416,14863715364
india,andhra-pradesh,2022,pincode,Q2,520002,7584902,19447767871
india,andhra-pradesh,2022,pincode,Q2,530016,6470271,11522114399
india,andhra-pradesh,2022,pincode,Q2,515001,6291639,12847256630
india,andhra-pradesh,2022,pincode,Q2,522001,6073875,16041957319
india,andhra-pradesh,2022,pincode,Q2,520010,5301338,10747157085
india,andhra-pradesh,2022,pincode,Q2,516001,4927880,12452111307
india,andhra-pradesh,2022,district,Q3,visakhapatnam,97434546,181124419863
india,andhra-pradesh,2022,district,Q3,krishna,71051144,153770559025
india,andhra-pradesh,2022,district,Q3,chittoor,65751781,133053581631
india,andhra-pradesh,2022,district,Q3,guntur,65612317,141588522953
india,andhra-pradesh,2022,district,Q3,east godavari,61467134,129677722169
india,andhra-pradesh,2022,district,Q3,anantapur,45165363,97735649608
india,andhra-pradesh,2022,district,Q3,west godavari,43635951,101706854744
india,andhra-pradesh,2022,district,Q3,spsr nellore,42116582,95099325968
india,andhra-pradesh,2022,district,Q3,kurnool,39557913,88415335176
india,andhra-pradesh,2022,district,Q3,prakasam,35376080,87475230073
india,andhra-pradesh,2022,pincode,Q3,530026,10427710,24452749355
india,andhra-pradesh,2022,pincode,Q3,517501,9028550,16685152652
india,andhra-pradesh,2022,pincode,Q3,517507,7638906,14893051968
india,andhra-pradesh,2022,pincode,Q3,524002,6897466,17798259711
india,andhra-pradesh,2022,pincode,Q3,522001,6608575,14799455202
india,andhra-pradesh,2022,pincode,Q3,520002,6370783,17359205738
india,andhra-pradesh,2022,pincode,Q3,530016,6352195,11280121649
india,andhra-pradesh,2022,pincode,Q3,515001,6120942,12350133591
india,andhra-pradesh,2022,pincode,Q3,520010,5372903,10801020194
india,andhra-pradesh,2022,pincode,Q3,516001,5350632,13517253500
india,andhra-pradesh,2022,district,Q4,visakhapatnam,103790055,185306149744
india,andhra-pradesh,2022,district,Q4,krishna,76526667,157826011193
india,andhra-pradesh,2022,district,Q4,guntur,70723763,146938735166
india,andhra-pradesh,2022,district,Q4,chittoor,70322534,136840859888
india,andhra-pradesh,2022,district,Q4,east godavari,68016055,136531110139
india,andhra-pradesh,2022,district,Q4,anantapur,48299601,101533878537
india,andhra-pradesh,2022,district,Q4,west godavari,47919930,105335724990
india,andhra-pradesh,2022,district,Q4,kurnool,43524766,94667441029
india,andhra-pradesh,2022,district,Q4,spsr nellore,42582064,92085916180
india,andhra-pradesh,2022,district,Q4,prakasam,37211077,88105031866
india,andhra-pradesh,2022,pincode,Q4,530026,10249750,23326515677
