country,state,year,quarter,district_name,transaction_count,total_amount
india,bihar,2019,Q4,sitamarhi district,686989,1556217974
india,bihar,2019,Q4,saran district,1039542,2265346427
india,bihar,2019,Q4,arwal district,207671,302520117
india,bihar,2019,Q4,vaishali district,1092261,2283531751
india,bihar,2019,Q4,pashchim champaran district,1130965,2726720273
india,bihar,2019,Q4,gopalganj district,650123,1570634885
india,bihar,2019,Q4,lakhisarai district,254456,472346955
india,bihar,2019,Q4,aurangabad district,751614,1434726640
india,bihar,2019,Q4,kaimur bhabua district,333727,644719192
india,bihar,2019,Q4,araria district,462746,1410655861
india,bihar,2019,Q4,munger district,353666,657222418
india,bihar,2019,Q4,katihar district,772131,1876729627
india,bihar,2019,Q4,khagaria district,344043,784039610
india,bihar,2019,Q4,saharsa district,495346,1211669206
india,bihar,2019,Q4,bhagalpur district,914156,1720136935
india,bihar,2019,Q4,madhubani district,1038907,2655204864
india,bihar,2019,Q4,kishanganj district,279243,840550915
india,bihar,2019,Q4,gaya district,1627240,2505031784
india,bihar,2019,Q4,samastipur district,995634,2217497573
india,bihar,2019,Q4,banka district,241765,424522416
india,bihar,2019,Q4,purbi champaran district,1432859,3375935181
india,bihar,2019,Q4,sheohar district,120327,266342849
india,bihar,2019,Q4,bhojpur district,665945,1302893150
india,bihar,2020,Q1,madhepura district,480526,1364725313
india,bihar,2020,Q1,purnia district,893061,2167563281
india,bihar,2020,Q1,nalanda district,1053570,2072042821
india,bihar,2020,Q1,buxar district,388504,827738991
india,bihar,2020,Q1,darbhanga district,1296525,3181062829
india,bihar,2020,Q1,nawada district,529218,1196256748
india,bihar,2020,Q1,jamui district,394536,865572635
india,bihar,2020,Q1,sheikhpura district,130669,285519415
india,bihar,2020,Q1,siwan district,1271446,3110551570
india,bihar,2020,Q1,muzaffarpur district,2083611,4863182774
india,bihar,2020,Q1,patna district,15560992,39935619593
india,bihar,2020,Q1,jehanabad district,317868,622588363
india,bihar,2020,Q1,rohtas district,989497,2233802827
india,bihar,2020,Q1,begusarai district,805744,1778528408
india,bihar,2020,Q1,supaul district,548881,1442744378
india,bihar,2020,Q1,sitamarhi district,785267,1906088096
india,bihar,2020,Q1,saran district,1173182,2601605429
india,bihar,2020,Q1,arwal district,188963,369500731
india,bihar,2020,Q1,vaishali district,1177251,2609194507
india,bihar,2020,Q1,pashchim champaran district,1495660,3918107336
india,bihar,2020,Q1,gopalganj district,838277,2019980907
india,bihar,2020,Q1,lakhisarai district,261395,541750309
india,bihar,2020,Q1,aurangabad district,790573,1777915098
india,bihar,2020,Q1,kaimur bhabua district,362763,798668648
india,bihar,2020,Q1,araria district,573320,1691300733
india,bihar,2020,Q1,munger district,386821,756628791
india,bihar,2020,Q1,katihar district,927801,2253746832
india,bihar,2020,Q1,khagaria district,446511,1116121644
india,bihar,2020,Q1,saharsa district,592496,1538256331
india,bihar,2020,Q1,bhagalpur district,1141739,2607337583
india,bihar,2020,Q1,madhubani district,1264352,3304637932
india,bihar,2020,Q1,kishanganj district,366857,1105518979
india,bihar,2020,Q1,gaya district,1524983,2986729749
india,bihar,2020,Q1,samastipur district,1233758,2987274105
india,bihar,2020,Q1,banka district,274099,495594270
india,bihar,2020,Q1,purbi champaran district,1671939,4068019841
india,bihar,2020,Q1,sheohar district,138460,323926587
india,bihar,2020,Q1,bhojpur district,720700,1531449127
india,bihar,2020,Q2,madhepura district,694489,1926390841
india,bihar,2020,Q2,purnia district,1220645,3144206568
india,bihar,2020,Q2,nalanda district,1236612,2511735768
india,bihar,2020,Q2,buxar district,528766,1138890071
india,bihar,2020,Q2,darbhanga district,1660540,3932060943
india,bihar,2020,Q2,nawada district,830738,1856990665
india,bihar,2020,Q2,jamui district,616481,1292352801
india,bihar,2020,Q2,sheikhpura district,190302,406544187
india,bihar,2020,Q2,siwan district,1496472,3205163656
india,bihar,2020,Q2,muzaffarpur district,2572251,5903193156
india,bihar,2020,Q2,patna district,13807801,37859920784
india,bihar,2020,Q2,jehanabad district,429941,878935641
india,bihar,2020,Q2,rohtas district,1317112,3012571093
india,bihar,2020,Q2,begusarai district,1013896,2205771257
india,bihar,2020,Q2,supaul district,782514,1940245968
india,bihar,2020,Q2,sitamarhi district,1089786,2443446938
india,bihar,2020,Q2,saran district,1590231,3305092760
india,bihar,2020,Q2,arwal district,268085,564599035
india,bihar,2020,Q2,vaishali district,1501134,3209993082
india,bihar,2020,Q2,pashchim champaran district,1947807,4653237699
india,bihar,2020,Q2,gopalganj district,1167013,2541417532
india,bihar,2020,Q2,lakhisarai district,363770,767683220
india,bihar,2020,Q2,aurangabad district,1130661,2486444709
india,bihar,2020,Q2,kaimur bhabua district,543289,1285754641
india,bihar,2020,Q2,araria district,858907,2480203645
india,bihar,2020,Q2,munger district,522173,1029703568
india,bihar,2020,Q2,katihar district,1255101,3151138413
india,bihar,2020,Q2,khagaria district,576287,1467466198
india,bihar,2020,Q2,saharsa district,823372,2081765908
india,bihar,2020,Q2,bhagalpur district,1561760,3998834364
india,bihar,2020,Q2,madhubani district,1777506,4146168147
india,bihar,2020,Q2,kishanganj district,526568,1487107954
india,bihar,2020,Q2,gaya district,1972685,4100072381
india,bihar,2020,Q2,samastipur district,1536299,3614031763
india,bihar,2020,Q2,banka district,458109,844160854
india,bihar,2020,Q2,purbi champaran district,2357758,5443836316
india,bihar,2020,Q2,sheohar district,205238,451476592
india,bihar,2020,Q2,bhojpur district,954643,2037914496
india,bihar,2020,Q3,madhepura district,840190,2407274295
india,bihar,2020,Q3,purnia district,1716768,4557372216
india,bihar,2020,Q3,nalanda district,1624864,3529746839
india,bihar,2020,Q3,buxar district,656065,1455757663
india,bihar,2020,Q3,darbhanga district,2323627,5614591300
india,bihar,2020,Q3,nawada district,1000893,2308993006
india,bihar,2020,Q3,jamui district,734016,1609232018
india,bihar,2020,Q3,sheikhpura district,241583,574111444
india,bihar,2020,Q3,siwan district,1927410,4329423959
india,bihar,2020,Q3,muzaffarpur district,3476178,8200376318
india,bihar,2020,Q3,patna district,20716631,53687192629
india,bihar,2020,Q3,jehanabad district,550190,1104035168
india,bihar,2020,Q3,rohtas district,1626703,3856856055
india,bihar,2020,Q3,begusarai district,1317210,2893661971
india,bihar,2020,Q3,supaul district,923545,2379533644
india,bihar,2020,Q3,sitamarhi district,1409661,3409254144
india,bihar,2020,Q3,saran district,2089459,4722794813
india,bihar,2020,Q3,arwal district,340974,694512744
india,bihar,2020,Q3,vaishali district,2036376,4585312142
india,bihar,2020,Q3,pashchim champaran district,2269399,5255815898
india,bihar,2020,Q3,gopalganj district,1415473,3174685073
india,bihar,2020,Q3,lakhisarai district,450566,1035626941
india,bihar,2020,Q3,aurangabad district,1435440,3120668555
india,bihar,2020,Q3,kaimur bhabua district,624278,1428780291
india,bihar,2020,Q3,araria district,1042498,2994975160
india,bihar,2020,Q3,munger district,679643,1421983383
india,bihar,2020,Q3,katihar district,1523754,3853316755
india,bihar,2020,Q3,khagaria district,714776,1852615085
india,bihar,2020,Q3,saharsa district,972500,2472660207
india,bihar,2020,Q3,bhagalpur district,2291210,5919155397
india,bihar,2020,Q3,madhubani district,2378853,5502534112
india,bihar,2020,Q3,kishanganj district,636842,1847126001
india,bihar,2020,Q3,gaya district,2533169,5418904171
india,bihar,2020,Q3,samastipur district,1964342,4648101415
india,bihar,2020,Q3,banka district,535276,1012504549
india,bihar,2020,Q3,purbi champaran district,3014805,7082795603
india,bihar,2020,Q3,sheohar district,259484,625127614
india,bihar,2020,Q3,bhojpur district,1209097,2741456517
india,bihar,2020,Q4,madhepura district,1155495,3405769861
india,bihar,2020,Q4,purnia district,2416041,6313205420
india,bihar,2020,Q4,nalanda district,2255217,5113627159
india,bihar,2020,Q4,buxar district,963324,2433657273
india,bihar,2020,Q4,darbhanga district,3297598,8213612835
india,bihar,2020,Q4,nawada district,1338381,3226293360
india,bihar,2020,Q4,jamui district,1013521,2328130984
india,bihar,2020,Q4,sheikhpura district,313125,779886887
india,bihar,2020,Q4,siwan district,2923089,7277805273
india,bihar,2020,Q4,muzaffarpur district,4970912,12202451465
india,bihar,2020,Q4,patna district,24443301,59562106826
india,bihar,2020,Q4,jehanabad district,767929,1632955082
india,bihar,2020,Q4,rohtas district,2274947,5786209443
india,bihar,2020,Q4,begusarai district,1917729,4383397822
india,bihar,2020,Q4,supaul district,1248616,3451957982
india,bihar,2020,Q4,sitamarhi district,1921037,5163962875
india,bihar,2020,Q4,saran district,3186771,7973001812
india,bihar,2020,Q4,arwal district,458804,977567078
india,bihar,2020,Q4,vaishali district,2855999,6877998945
india,bihar,2020,Q4,pashchim champaran district,3212814,8105523399
india,bihar,2020,Q4,gopalganj district,2155078,5396052519
india,bihar,2020,Q4,lakhisarai district,631414,1489033799
india,bihar,2020,Q4,aurangabad district,2000839,4731495349
india,bihar,2020,Q4,kaimur bhabua district,804133,1996021958
india,bihar,2020,Q4,araria district,1536430,4487761348
india,bihar,2020,Q4,munger district,985968,2097436831
india,bihar,2020,Q4,katihar district,2214215,5579698503
india,bihar,2020,Q4,khagaria district,1056610,2780348233
india,bihar,2020,Q4,saharsa district,1364666,3474389173
india,bihar,2020,Q4,bhagalpur district,2991335,7190986202
india,bihar,2020,Q4,madhubani district,3371688,8381284790
india,bihar,2020,Q4,kishanganj district,891347,2782113132
india,bihar,2020,Q4,gaya district,3671183,8039045789
india,bihar,2020,Q4,samastipur district,2867496,7160693870
india,bihar,2020,Q4,banka district,715298,1444721613
india,bihar,2020,Q4,purbi champaran district,4295258,11303073256
india,bihar,2020,Q4,sheohar district,340485,925961538
india,bihar,2020,Q4,bhojpur district,1763580,4436373436
india,bihar,2021,Q1,madhepura district,1236738,3829336405
india,bihar,2021,Q1,purnia district,2732403,7235829630
india,bihar,2021,Q1,nalanda district,2268463,5351626268
india,bihar,2021,Q1,buxar district,879471,2401505831
india,bihar,2021,Q1,darbhanga district,3456999,8967471837
india,bihar,2021,Q1,nawada district,1343218,3497752896
india,bihar,2021,Q1,jamui district,1038356,2639451343
india,bihar,2021,Q1,sheikhpura district,300298,824998708
india,bihar,2021,Q1,siwan district,2823522,6920358606
india,bihar,2021,Q1,muzaffarpur district,5221017,13070944463
india,bihar,2021,Q1,patna district,41272981,88998693556
india,bihar,2021,Q1,jehanabad district,723928,1700603455
india,bihar,2021,Q1,rohtas district,2216469,6088176848
india,bihar,2021,Q1,begusarai district,1977439,4651369214
india,bihar,2021,Q1,supaul district,1362458,4085528078
india,bihar,2021,Q1,sitamarhi district,1895158,5446770751
india,bihar,2021,Q1,saran district,3020459,7424026781
india,bihar,2021,Q1,arwal district,430486,1040900664
india,bihar,2021,Q1,vaishali district,2763964,6839038567
india,bihar,2021,Q1,pashchim champaran district,3418382,9047860514
india,bihar,2021,Q1,gopalganj district,2101332,5212014141
india,bihar,2021,Q1,lakhisarai district,613756,1545725649
india,bihar,2021,Q1,aurangabad district,1991766,5360695922
india,bihar,2021,Q1,kaimur bhabua district,794062,2190183735
india,bihar,2021,Q1,araria district,1645629,5106231997
india,bihar,2021,Q1,munger district,960092,2192552874
india,bihar,2021,Q1,katihar district,2323955,6390929745
india,bihar,2021,Q1,khagaria district,1072001,2989173408
india,bihar,2021,Q1,saharsa district,1467040,4023753805
india,bihar,2021,Q1,bhagalpur district,3729907,8757585231
india,bihar,2021,Q1,madhubani district,3251471,8809359759
india,bihar,2021,Q1,kishanganj district,956184,3331835551
india,bihar,2021,Q1,gaya district,3790466,8943163048
india,bihar,2021,Q1,samastipur district,2833659,7326852418
india,bihar,2021,Q1,banka district,678449,1625176383
india,bihar,2021,Q1,purbi champaran district,4379932,11804741355
india,bihar,2021,Q1,sheohar district,337930,992124431
india,bihar,2021,Q1,bhojpur district,1622637,4309305816
india,bihar,2021,Q2,madhepura district,1684296,5218255019
india,bihar,2021,Q2,purnia district,3753134,10051174945
india,bihar,2021,Q2,nalanda district,2876066,6967154493
india,bihar,2021,Q2,buxar district,1252195,3456834620
india,bihar,2021,Q2,darbhanga district,4739297,11767784404
india,bihar,2021,Q2,nawada district,1911948,5050993065
india,bihar,2021,Q2,jamui district,1521567,3812688721
india,bihar,2021,Q2,sheikhpura district,427755,1154376779
india,bihar,2021,Q2,siwan district,4705097,11418849549
india,bihar,2021,Q2,muzaffarpur district,6872504,17019791090
india,bihar,2021,Q2,patna district,53400850,114936398151
india,bihar,2021,Q2,jehanabad district,995035,2626018955
india,bihar,2021,Q2,rohtas district,3001706,8146321797
india,bihar,2021,Q2,begusarai district,2745981,6263183535
india,bihar,2021,Q2,supaul district,1834979,5320160534
india,bihar,2021,Q2,sitamarhi district,2697354,7205555125
india,bihar,2021,Q2,saran district,4392087,10815034968
india,bihar,2021,Q2,arwal district,605677,1539697265
india,bihar,2021,Q2,vaishali district,3799946,9160292752
india,bihar,2021,Q2,pashchim champaran district,4672176,11234841877
india,bihar,2021,Q2,gopalganj district,3111515,7589526482
india,bihar,2021,Q2,lakhisarai district,840880,2158341954
india,bihar,2021,Q2,aurangabad district,2708735,6989875839
india,bihar,2021,Q2,kaimur bhabua district,1150340,3095159551
india,bihar,2021,Q2,araria district,2293469,6805583750
india,bihar,2021,Q2,munger district,1320520,3058878685
india,bihar,2021,Q2,katihar district,3117723,8474000097
india,bihar,2021,Q2,khagaria district,1469798,4091424766
india,bihar,2021,Q2,saharsa district,1904150,5015686222
india,bihar,2021,Q2,bhagalpur district,5068435,11733711173
india,bihar,2021,Q2,madhubani district,4695466,11634612114
india,bihar,2021,Q2,kishanganj district,1256800,3935360082
india,bihar,2021,Q2,gaya district,4732185,11427447209
india,bihar,2021,Q2,samastipur district,4015424,9848885594
india,bihar,2021,Q2,banka district,999688,2292049412
india,bihar,2021,Q2,purbi champaran district,6300129,15889825388
india,bihar,2021,Q2,sheohar district,516755,1470937924
india,bihar,2021,Q2,bhojpur district,2211960,5903541283
india,bihar,2021,Q3,madhepura district,2034018,5500029849
india,bihar,2021,Q3,purnia district,4826016,11168325427
india,bihar,2021,Q3,nalanda district,3381075,7437410612
india,bihar,2021,Q3,buxar district,1331392,3166266892
india,bihar,2021,Q3,darbhanga district,5791524,12557911471
india,bihar,2021,Q3,nawada district,2139002,5233101106
india,bihar,2021,Q3,jamui district,1679182,3769910510
india,bihar,2021,Q3,sheikhpura district,463143,1178457856
india,bihar,2021,Q3,siwan district,6975763,14555326812
india,bihar,2021,Q3,muzaffarpur district,8663460,19088505213
india,bihar,2021,Q3,patna district,65085179,120377977089
